StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
06340P,133000,7,206240,1.55,1.58,1.5,1.5,-0.01,2021-03-22
063414,1000,1,8050,8.05,8.05,8.05,8.05,0.0,2021-03-22
063415,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
063419,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06341P,60000,2,165300,2.77,2.77,2.68,2.68,-0.3,2021-03-22
06342P,11000,1,27390,2.49,2.49,2.49,2.49,0.04,2021-03-22
06343P,41000,4,51980,1.25,1.28,1.25,1.27,0.07,2021-03-22
063444,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06344P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06345P,28000,4,59100,2.13,2.13,2.1,2.1,-0.1,2021-03-22
06346P,964000,9,2417810,2.52,2.55,2.4,2.4,-0.02,2021-03-22
06347P,528000,15,965770,1.84,1.86,1.78,1.78,-0.02,2021-03-22
06348P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06349P,20000,3,39770,1.99,1.99,1.96,1.96,0.0,2021-03-22
06350P,461000,33,758870,1.59,1.76,1.59,1.76,0.14,2021-03-22
06351P,6000,5,3560,0.59,0.62,0.58,0.62,0.06,2021-03-22
063521,121000,4,71370,0.57,0.72,0.57,0.72,0.0,2021-03-22
06352P,376000,27,542540,1.43,1.47,1.42,1.42,-0.08,2021-03-22
06353P,750000,25,670920,0.86,0.98,0.83,0.96,0.1,2021-03-22
06354P,32000,8,43250,1.35,1.38,1.33,1.34,-0.08,2021-03-22
06355P,53000,5,56730,1.08,1.08,1.06,1.06,-0.01,2021-03-22
06356P,55000,4,99900,1.8,1.83,1.8,1.8,-0.14,2021-03-22
06357P,306000,27,397250,1.29,1.32,1.27,1.29,-0.06,2021-03-22
06358P,48000,2,29860,0.63,0.63,0.62,0.62,-0.01,2021-03-22
06359P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06360P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06361P,56000,10,44580,0.82,0.82,0.79,0.79,-0.05,2021-03-22
06362P,135000,5,179060,1.35,1.36,1.32,1.32,-0.08,2021-03-22
06363P,101000,3,272150,2.71,2.71,2.58,2.58,-0.05,2021-03-22
06364P,10000,2,29100,2.98,2.98,2.84,2.84,-0.06,2021-03-22
06365P,12000,3,12000,1.02,1.02,0.93,0.93,-0.09,2021-03-22
06366P,97000,9,142510,1.45,1.48,1.45,1.48,0.04,2021-03-22
06367P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06368P,232000,19,291030,1.26,1.28,1.22,1.23,-0.01,2021-03-22
06369P,15000,2,24740,1.64,1.66,1.64,1.66,0.05,2021-03-22
06370P,130000,3,102600,0.82,0.82,0.77,0.77,0.0,2021-03-22
06371P,13000,4,22290,1.73,1.75,1.61,1.61,-0.14,2021-03-22
06372P,114000,3,201850,1.77,1.78,1.77,1.77,-0.04,2021-03-22
06373P,272000,14,492550,1.68,1.84,1.65,1.8,0.08,2021-03-22
06374P,332000,3,441060,1.33,1.33,1.28,1.33,0.05,2021-03-22
06375P,627000,22,854080,1.37,1.37,1.36,1.37,-0.04,2021-03-22
06376P,7000,1,8820,1.26,1.26,1.26,1.26,-0.02,2021-03-22
06377P,142000,9,293160,1.94,2.17,1.94,2.16,0.16,2021-03-22
063784,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
063785,1000,1,690,0.69,0.69,0.69,0.69,0.04,2021-03-22
063786,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06378P,2000,1,6900,3.45,3.45,3.45,3.45,-0.02,2021-03-22
06379P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06380P,119000,5,158560,1.32,1.34,1.32,1.34,0.08,2021-03-22
06381P,214000,29,280760,1.3,1.32,1.28,1.28,-0.09,2021-03-22
06382P,244000,38,706850,2.9,2.98,2.75,2.76,-0.17,2021-03-22
06383P,6000,2,6820,1.14,1.14,1.12,1.12,0.01,2021-03-22
06384P,48000,3,36400,0.75,0.77,0.75,0.76,0.05,2021-03-22
06385P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06386P,109000,10,130640,1.13,1.21,1.13,1.2,0.13,2021-03-22
06387P,153000,5,275510,1.87,1.87,1.78,1.79,-0.02,2021-03-22
06388P,14000,3,36720,2.68,2.68,2.6,2.6,-0.01,2021-03-22
06389P,76000,3,100180,1.33,1.33,1.3,1.3,-0.05,2021-03-22
06390P,80000,5,153130,1.92,1.92,1.91,1.91,0.0,2021-03-22
06391P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06392P,20000,2,64800,3.24,3.24,3.24,3.24,0.06,2021-03-22
06393P,33000,6,61150,1.83,1.88,1.83,1.85,0.04,2021-03-22
06394P,211000,16,414130,1.93,1.99,1.84,1.84,-0.1,2021-03-22
06395P,161000,23,209350,1.31,1.31,1.3,1.3,-0.04,2021-03-22
06396P,59000,3,56800,0.95,0.97,0.94,0.94,-0.04,2021-03-22
06397P,33000,1,30360,0.92,0.92,0.92,0.92,0.04,2021-03-22
06398P,17000,4,42250,2.51,2.51,2.45,2.45,-0.07,2021-03-22
06399P,108000,6,145870,1.36,1.36,1.33,1.33,-0.14,2021-03-22
06400P,32000,4,61650,1.93,1.93,1.88,1.88,0.01,2021-03-22
06401P,8000,1,13120,1.64,1.64,1.64,1.64,0.0,2021-03-22
06402P,13000,2,29570,2.28,2.28,2.21,2.21,-0.07,2021-03-22
06403P,77000,3,117290,1.57,1.57,1.5,1.5,-0.07,2021-03-22
06404P,79000,8,135720,1.66,1.75,1.66,1.73,0.1,2021-03-22
06405P,42000,4,52140,1.24,1.25,1.24,1.25,0.0,2021-03-22
06406P,14000,2,28140,2.01,2.01,2.01,2.01,0.04,2021-03-22
064075,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
064076,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
064077,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
064078,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06407P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
064080,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
064081,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
064082,136000,26,127030,0.92,0.97,0.91,0.94,0.01,2021-03-22
064083,4000,2,43200,10.5,11.1,10.5,11.1,0.0,2021-03-22
064084,1000,1,10000,10.0,10.0,10.0,10.0,0.0,2021-03-22
06408P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06409P,20000,1,29000,1.45,1.45,1.45,1.45,0.0,2021-03-22
06410P,99000,4,145040,1.48,1.49,1.46,1.49,-0.03,2021-03-22
06411P,4000,1,8800,2.2,2.2,2.2,2.2,0.04,2021-03-22
06412P,11000,2,19050,1.75,1.75,1.73,1.73,0.0,2021-03-22
06413P,25000,2,22150,0.89,0.89,0.88,0.88,-0.02,2021-03-22
06414P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06415P,36000,4,40250,1.1,1.13,1.1,1.13,0.05,2021-03-22
06416P,775000,27,1972260,2.6,2.65,2.44,2.44,-0.13,2021-03-22
06417P,403000,10,543190,1.4,1.44,1.33,1.33,-0.07,2021-03-22
06418P,261000,21,382460,1.49,1.52,1.41,1.41,-0.06,2021-03-22
06419P,20000,2,23600,1.17,1.19,1.17,1.19,0.0,2021-03-22
06420P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06421P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06422P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06423P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
064249,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06424P,5000,2,15300,3.08,3.08,3.03,3.03,-0.12,2021-03-22
06425P,17000,3,35000,2.06,2.07,2.05,2.07,0.04,2021-03-22
06426P,13000,3,8910,0.69,0.7,0.68,0.7,0.01,2021-03-22
06427P,65000,5,50050,0.77,0.77,0.77,0.77,-0.02,2021-03-22
06428P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06429P,4000,1,10200,2.55,2.55,2.55,2.55,0.05,2021-03-22
06430P,12000,2,14160,1.18,1.18,1.18,1.18,0.0,2021-03-22
06431P,33000,3,44910,1.37,1.37,1.36,1.36,-0.01,2021-03-22
06432P,311000,15,309090,1.09,1.09,0.94,0.95,-0.24,2021-03-22
06433P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06434P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06435P,12000,3,35510,2.96,2.97,2.93,2.93,-0.18,2021-03-22
06436P,202000,2,713100,3.55,3.55,3.53,3.53,-0.19,2021-03-22
06437P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06438P,290000,15,153650,0.56,0.56,0.5,0.5,-0.13,2021-03-22
06439P,105000,10,207600,1.97,1.99,1.96,1.99,0.06,2021-03-22
064401,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
064409,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06440P,69000,5,106710,1.6,1.6,1.48,1.51,-0.13,2021-03-22
06441P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06442P,21000,5,30340,1.55,1.55,1.38,1.38,0.0,2021-03-22
06443P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06444P,69000,13,72090,1.14,1.14,0.99,1.0,-0.27,2021-03-22
06445P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06446P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06447P,79000,7,89580,1.14,1.14,1.12,1.12,-0.09,2021-03-22
06448P,15000,3,20600,1.36,1.38,1.36,1.38,0.02,2021-03-22
06449P,38000,4,39000,1.02,1.03,1.02,1.03,-0.02,2021-03-22
06450P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06451P,102000,3,221320,2.16,2.17,2.16,2.17,0.03,2021-03-22
06452P,940000,14,1335140,1.44,1.44,1.4,1.42,-0.03,2021-03-22
06453P,314000,4,111000,0.38,0.38,0.34,0.34,-0.07,2021-03-22
06454P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06455P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06456P,3000,2,2510,0.85,0.85,0.83,0.83,-0.01,2021-03-22
06457P,38000,3,39140,1.03,1.03,1.03,1.03,0.0,2021-03-22
06458P,21000,1,13440,0.64,0.64,0.64,0.64,0.0,2021-03-22
06459P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06460P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06461P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06462P,10000,1,11200,1.12,1.12,1.12,1.12,-0.01,2021-03-22
06463P,26000,2,58280,2.28,2.28,2.23,2.23,-0.02,2021-03-22
064643,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06464P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06465P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06466P,6000,3,3800,0.64,0.64,0.63,0.63,0.0,2021-03-22
06467P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06468P,4000,1,8160,2.04,2.04,2.04,2.04,0.01,2021-03-22
06469P,10000,2,15750,1.57,1.58,1.57,1.58,-0.05,2021-03-22
06470P,18000,3,23040,1.28,1.28,1.28,1.28,0.01,2021-03-22
06471P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06472P,69000,8,70970,1.07,1.08,0.99,0.99,-0.09,2021-03-22
06473P,13000,2,18520,1.43,1.43,1.42,1.42,-0.03,2021-03-22
06474P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06475P,233000,19,204500,0.87,0.88,0.86,0.86,-0.05,2021-03-22
06476P,10000,1,7800,0.78,0.78,0.78,0.78,-0.02,2021-03-22
06477P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06478P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06479P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06480P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06481P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06482P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06483P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06484P,5000,1,10000,2.0,2.0,2.0,2.0,0.04,2021-03-22
06485P,5000,1,9650,1.93,1.93,1.93,1.93,0.0,2021-03-22
06486P,2000,2,4740,2.36,2.38,2.36,2.38,0.08,2021-03-22
06487P,25000,1,24500,0.98,0.98,0.98,0.98,-0.03,2021-03-22
064885,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06488P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06489P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06490P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06491P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06492P,21000,2,10550,0.51,0.51,0.49,0.49,-0.11,2021-03-22
06493P,18000,3,21460,1.2,1.22,1.14,1.14,-0.1,2021-03-22
06494P,38000,1,49780,1.31,1.31,1.31,1.31,0.02,2021-03-22
06495P,20000,1,18200,0.91,0.91,0.91,0.91,-0.01,2021-03-22
06496P,33000,2,41250,1.25,1.25,1.25,1.25,-0.01,2021-03-22
06497P,32000,3,28320,0.97,0.97,0.84,0.84,0.0,2021-03-22
06498P,89000,5,84740,0.96,0.96,0.92,0.96,0.02,2021-03-22
06499P,5000,3,7950,1.72,1.72,1.55,1.55,-0.09,2021-03-22
06500P,455000,26,468080,1.09,1.1,0.96,0.96,-0.14,2021-03-22
06501P,76000,2,146220,1.97,1.97,1.92,1.92,0.07,2021-03-22
06502P,148000,8,200450,1.33,1.4,1.33,1.39,0.08,2021-03-22
06503P,42000,1,64260,1.53,1.53,1.53,1.53,0.04,2021-03-22
06504P,196000,12,103020,0.55,0.56,0.48,0.48,-0.09,2021-03-22
06505P,85000,9,66210,0.8,0.8,0.77,0.77,-0.05,2021-03-22
06506P,15000,1,8400,0.56,0.56,0.56,0.56,0.01,2021-03-22
06507P,3000,2,2410,0.81,0.81,0.8,0.8,0.0,2021-03-22
06508P,5000,1,18400,3.68,3.68,3.68,3.68,0.0,2021-03-22
06509P,192000,16,344710,1.8,1.85,1.75,1.75,-0.04,2021-03-22
06510P,43000,5,31730,0.81,0.81,0.7,0.7,-0.13,2021-03-22
06511P,150000,2,408500,2.79,2.79,2.69,2.69,0.0,2021-03-22
06512P,67000,4,166670,2.5,2.51,2.43,2.43,-0.12,2021-03-22
06513P,10000,1,26600,2.66,2.66,2.66,2.66,-0.12,2021-03-22
06514P,243000,6,207290,0.85,0.86,0.83,0.83,-0.07,2021-03-22
06515P,30000,2,22400,0.74,0.75,0.74,0.75,-0.03,2021-03-22
06516P,12000,2,18060,1.53,1.53,1.5,1.5,-0.03,2021-03-22
06517P,10000,2,17220,1.73,1.73,1.69,1.69,-0.03,2021-03-22
06518P,7000,2,10230,1.47,1.47,1.45,1.45,0.01,2021-03-22
065195,5000,1,13100,2.62,2.62,2.62,2.62,-0.01,2021-03-22
065196,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065197,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065198,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06519P,176000,13,215740,1.22,1.25,1.17,1.17,-0.02,2021-03-22
065202,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06520P,41000,3,42950,1.05,1.05,1.04,1.04,-0.01,2021-03-22
06521P,223000,19,358080,1.65,1.67,1.53,1.53,-0.15,2021-03-22
06522P,19000,1,13300,0.7,0.7,0.7,0.7,0.0,2021-03-22
06523P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06524P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06525P,20000,2,34000,1.73,1.73,1.67,1.67,-0.09,2021-03-22
06526P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06527P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06528P,6000,1,9360,1.56,1.56,1.56,1.56,0.0,2021-03-22
06529P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06530P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06531P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06532P,14000,2,14500,1.05,1.05,1.0,1.0,-0.11,2021-03-22
06533P,183000,6,352860,2.02,2.02,1.83,1.83,-0.2,2021-03-22
06534P,42000,3,33570,0.81,0.81,0.77,0.8,-0.02,2021-03-22
06535P,27000,3,20950,0.77,0.79,0.77,0.78,-0.03,2021-03-22
06536P,115000,8,101970,0.89,0.92,0.85,0.85,-0.04,2021-03-22
06537P,11000,1,9790,0.89,0.89,0.89,0.89,0.01,2021-03-22
06538P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06539P,568000,8,1268800,2.31,2.32,2.1,2.1,-0.07,2021-03-22
06540P,320000,1,745600,2.33,2.33,2.33,2.33,-0.09,2021-03-22
06541P,397000,12,980470,2.63,2.63,2.45,2.45,-0.08,2021-03-22
06542P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06543P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06544P,44000,5,48350,1.1,1.12,1.09,1.09,0.01,2021-03-22
06545P,66000,5,49340,0.74,0.76,0.74,0.75,0.04,2021-03-22
06546P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06547P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06548P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065498,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06549P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06550P,5000,1,6250,1.25,1.25,1.25,1.25,0.0,2021-03-22
06551P,275000,11,360870,1.35,1.36,1.27,1.28,-0.05,2021-03-22
065528,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06552P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06553P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06554P,6000,2,17970,3.01,3.01,2.92,2.92,-0.05,2021-03-22
06555P,23000,1,54510,2.37,2.37,2.37,2.37,-0.14,2021-03-22
06556P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06557P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06558P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06559P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06560P,20000,1,12800,0.64,0.64,0.64,0.64,0.0,2021-03-22
06561P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065622,55000,27,1202300,20.5,23.3,20.4,23.3,4.9,2021-03-22
065623,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06562P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065639,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06563P,100000,3,78750,0.8,0.81,0.77,0.77,-0.03,2021-03-22
06564P,5000,1,2350,0.47,0.47,0.47,0.47,0.0,2021-03-22
06565P,15000,2,31380,2.07,2.1,2.07,2.1,0.1,2021-03-22
06566P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06567P,9000,2,9230,1.03,1.03,1.01,1.01,-0.07,2021-03-22
06568P,21000,2,21000,1.0,1.0,1.0,1.0,-0.06,2021-03-22
06569P,215000,20,291530,1.34,1.38,1.34,1.35,0.02,2021-03-22
06570P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06571P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06572P,60000,2,47800,0.8,0.8,0.78,0.78,-0.03,2021-03-22
06573P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06574P,350000,7,327650,0.94,0.94,0.9,0.9,-0.03,2021-03-22
06575P,10000,3,14280,1.42,1.45,1.41,1.41,0.0,2021-03-22
06576P,36000,5,65650,1.74,1.85,1.74,1.84,0.1,2021-03-22
065773,217000,5,2450800,11.1,15.2,11.1,15.2,4.1,2021-03-22
06577P,68000,6,142490,2.1,2.17,2.04,2.04,-0.08,2021-03-22
065780,1000,1,1780,1.78,1.78,1.78,1.78,0.24,2021-03-22
06578P,81000,5,164500,2.07,2.08,1.98,1.98,-0.16,2021-03-22
06579P,20000,2,48600,2.45,2.45,2.41,2.41,0.08,2021-03-22
06580P,12000,2,11400,0.96,0.96,0.93,0.93,0.0,2021-03-22
065816,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065817,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065819,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06581P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065820,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065821,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065823,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065824,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065828,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06582P,200000,3,146000,0.73,0.73,0.73,0.73,0.0,2021-03-22
065834,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065837,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06583P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06584P,25000,4,25210,1.01,1.02,1.0,1.0,0.0,2021-03-22
06585P,214000,11,234240,1.13,1.14,1.08,1.08,-0.01,2021-03-22
06586P,790000,13,1265870,1.66,1.69,1.56,1.56,-0.08,2021-03-22
06587P,1009000,5,1361150,1.35,1.35,1.34,1.34,-0.08,2021-03-22
06588P,23000,2,36390,1.58,1.59,1.58,1.59,-0.06,2021-03-22
06589P,56000,8,72040,1.28,1.29,1.26,1.26,0.0,2021-03-22
065901,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06590P,6000,2,4980,0.83,0.83,0.83,0.83,-0.01,2021-03-22
06591P,365000,12,559450,1.63,1.64,1.51,1.51,-0.08,2021-03-22
065925,38000,15,282650,5.75,9.8,5.75,9.0,3.5,2021-03-22
06592P,41000,6,51720,1.29,1.29,1.24,1.24,-0.06,2021-03-22
06593P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06594P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06595P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
065961,1000,1,920,0.92,0.92,0.92,0.92,0.22,2021-03-22
06596P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06597P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06598P,300000,1,684000,2.28,2.28,2.28,2.28,0.1,2021-03-22
06599P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06600P,3000,3,5520,1.85,1.85,1.83,1.84,0.11,2021-03-22
066010,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066014,65000,6,46030,0.61,0.77,0.61,0.77,0.17,2021-03-22
06601P,35000,1,72450,2.07,2.07,2.07,2.07,0.3,2021-03-22
06602P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
06603P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066065,2000,1,1840,0.92,0.92,0.92,0.92,0.0,2021-03-22
066084,10000,2,22850,2.19,2.38,2.19,2.38,0.26,2021-03-22
066085,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066095,70000,8,86100,1.16,1.27,1.16,1.26,0.07,2021-03-22
066096,70000,8,50300,0.66,0.74,0.66,0.72,0.09,2021-03-22
066099,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066121,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066211,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066215,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066229,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066234,10000,1,3400,0.34,0.34,0.34,0.34,0.0,2021-03-22
066235,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066237,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066244,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066360,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066361,3000,1,5250,1.75,1.75,1.75,1.75,0.28,2021-03-22
066362,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066363,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066367,100000,10,6000,0.06,0.06,0.06,0.06,0.0,2021-03-22
066371,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066374,277000,21,200720,0.63,0.9,0.55,0.9,0.02,2021-03-22
066461,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066462,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066477,6000,3,23150,3.84,3.95,3.84,3.95,0.36,2021-03-22
066478,2000,1,8660,4.33,4.33,4.33,4.33,0.26,2021-03-22
066479,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066480,81000,8,181200,2.21,2.3,2.17,2.3,0.22,2021-03-22
066484,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066488,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066489,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066490,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066502,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066503,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066526,61000,4,24600,0.4,0.41,0.4,0.41,-0.02,2021-03-22
066530,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066532,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066542,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066603,40000,1,104400,2.61,2.61,2.61,2.61,0.07,2021-03-22
066604,150000,1,3000,0.02,0.02,0.02,0.02,0.0,2021-03-22
066623,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066639,4000,2,22550,5.45,5.7,5.45,5.7,0.0,2021-03-22
066642,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066657,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066684,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066685,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066686,211000,27,420930,1.85,2.2,1.8,2.2,0.4,2021-03-22
066687,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066688,11000,5,27140,2.5,2.5,2.46,2.46,0.01,2021-03-22
066721,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066722,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066780,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
066781,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
