StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
080547,437000,8,393660,0.9,0.93,0.89,0.93,0.02,2021-03-23
080548,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080549,1136000,49,904190,0.88,0.89,0.63,0.63,-0.27,2021-03-23
080550,27000,2,42780,1.58,1.59,1.58,1.59,-0.09,2021-03-23
080551,628000,24,1180590,1.85,1.93,1.83,1.85,0.08,2021-03-23
080552,362000,20,610500,1.64,1.73,1.61,1.63,0.11,2021-03-23
080553,78000,7,137530,1.71,1.79,1.71,1.76,0.11,2021-03-23
080554,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080555,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080556,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080557,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080558,165000,6,109480,0.67,0.67,0.66,0.67,0.01,2021-03-23
080559,50000,1,25500,0.51,0.51,0.51,0.51,-0.04,2021-03-23
080560,33000,2,18830,0.59,0.59,0.57,0.57,0.0,2021-03-23
080561,145000,4,60200,0.42,0.42,0.41,0.41,-0.02,2021-03-23
080562,205000,20,313150,1.56,1.57,1.45,1.51,0.01,2021-03-23
080563,70000,2,29100,0.43,0.43,0.41,0.41,0.0,2021-03-23
080564,142000,9,53300,0.39,0.39,0.36,0.36,-0.01,2021-03-23
080565,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080566,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080567,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080568,1000,1,1180,1.18,1.18,1.18,1.18,0.09,2021-03-23
080569,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080570,200000,3,271000,1.37,1.37,1.34,1.34,0.0,2021-03-23
080571,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080572,10000,1,35000,3.5,3.5,3.5,3.5,0.0,2021-03-23
080573,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080574,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080575,154000,3,132980,0.87,0.87,0.62,0.62,-0.22,2021-03-23
080576,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080577,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080578,26000,2,38800,1.6,1.6,1.25,1.25,-0.19,2021-03-23
080579,2812000,47,4799060,1.74,1.83,1.62,1.81,0.1,2021-03-23
080580,457000,6,899000,1.84,2.03,1.83,2.03,0.13,2021-03-23
080581,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080582,63000,2,51030,0.81,0.81,0.81,0.81,0.0,2021-03-23
080583,10000,1,41000,4.1,4.1,4.1,4.1,0.08,2021-03-23
080584,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080585,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080586,272000,11,265230,1.02,1.02,0.96,0.96,-0.05,2021-03-23
080587,119000,6,92240,0.76,0.79,0.76,0.79,-0.05,2021-03-23
080588,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080589,161000,15,407930,2.57,2.57,2.43,2.43,0.16,2021-03-23
080590,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080591,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080592,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080593,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080594,331000,21,181030,0.56,0.57,0.54,0.57,0.01,2021-03-23
080595,45000,4,25700,0.58,0.58,0.56,0.57,-0.03,2021-03-23
080596,5000,1,3600,0.72,0.72,0.72,0.72,0.09,2021-03-23
080597,87000,5,72520,0.86,0.86,0.81,0.81,0.03,2021-03-23
080598,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080599,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080600,65000,5,29950,0.49,0.5,0.44,0.44,-0.05,2021-03-23
080601,7273000,150,9559580,1.36,1.46,1.2,1.27,0.04,2021-03-23
080602,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080603,75000,19,193960,2.59,2.64,2.55,2.59,-0.04,2021-03-23
080604,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080605,30000,1,24300,0.81,0.81,0.81,0.81,0.0,2021-03-23
080606,3000,1,1350,0.45,0.45,0.45,0.45,-0.02,2021-03-23
080607,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080608,206000,3,168500,0.82,0.82,0.81,0.81,-0.04,2021-03-23
080609,117000,1,92430,0.79,0.79,0.79,0.79,0.02,2021-03-23
080610,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080611,26000,2,94250,3.5,3.63,3.5,3.63,0.4,2021-03-23
080612,28000,9,11230,0.41,0.41,0.39,0.39,0.0,2021-03-23
080613,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080614,28000,5,71320,2.59,2.59,2.46,2.46,-0.11,2021-03-23
080615,157000,11,343680,2.14,2.25,2.14,2.15,0.15,2021-03-23
080616,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080617,157000,5,101580,0.64,0.66,0.64,0.65,0.04,2021-03-23
080618,336000,27,830160,2.54,2.54,2.37,2.37,-0.08,2021-03-23
080619,1000,1,410,0.41,0.41,0.41,0.41,0.0,2021-03-23
080620,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080621,860000,69,1876880,2.75,2.75,1.73,1.84,-0.61,2021-03-23
080622,17000,2,77330,4.54,4.69,4.54,4.69,0.09,2021-03-23
080623,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080624,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080625,115000,8,115900,1.02,1.02,1.0,1.0,-0.02,2021-03-23
080626,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080627,41000,7,61500,1.5,1.5,1.5,1.5,-0.02,2021-03-23
080628,1000,1,1840,1.84,1.84,1.84,1.84,0.05,2021-03-23
080629,36000,4,132020,3.67,3.73,3.58,3.58,-0.03,2021-03-23
080630,105000,2,163500,1.56,1.56,1.5,1.5,0.0,2021-03-23
080631,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080632,600000,17,768930,1.32,1.32,1.26,1.29,0.01,2021-03-23
080633,455000,7,425800,0.92,0.97,0.92,0.92,0.0,2021-03-23
080634,138000,3,198660,1.37,1.61,1.37,1.61,0.0,2021-03-23
080635,18000,2,29800,1.7,1.7,1.62,1.62,-0.06,2021-03-23
080636,50000,1,84000,1.68,1.68,1.68,1.68,0.0,2021-03-23
080637,1000,1,1550,1.55,1.55,1.55,1.55,0.02,2021-03-23
080638,18000,2,29160,1.6,1.63,1.6,1.63,0.0,2021-03-23
080639,2000,1,14400,7.2,7.2,7.2,7.2,0.65,2021-03-23
080640,22000,6,435300,20.5,20.7,18.2,18.2,1.4,2021-03-23
080641,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080642,94000,2,212120,2.26,2.26,2.1,2.1,-0.22,2021-03-23
080643,25000,2,66950,2.66,2.69,2.66,2.69,0.1,2021-03-23
080644,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080645,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080646,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080647,1000,1,1180,1.18,1.18,1.18,1.18,0.0,2021-03-23
080648,1000,1,1650,1.65,1.65,1.65,1.65,-0.12,2021-03-23
080649,20000,1,141000,7.05,7.05,7.05,7.05,0.35,2021-03-23
080650,509000,46,3323300,7.0,7.7,5.4,5.55,-1.55,2021-03-23
080651,589000,36,1941690,3.84,3.99,2.91,2.98,-0.69,2021-03-23
080652,2000,1,3100,1.55,1.55,1.55,1.55,-0.35,2021-03-23
080653,243000,22,334010,1.62,1.62,1.22,1.28,-0.28,2021-03-23
080654,54000,8,142720,2.66,2.68,2.54,2.6,0.1,2021-03-23
080655,617000,41,1722230,2.84,2.9,2.63,2.83,0.09,2021-03-23
080656,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080657,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080658,239000,20,652330,2.68,2.87,2.56,2.56,0.0,2021-03-23
080659,90000,10,212020,2.3,2.44,2.19,2.19,0.03,2021-03-23
080660,5000,1,22250,4.45,4.45,4.45,4.45,0.0,2021-03-23
080661,400000,6,650000,1.62,1.63,1.62,1.63,-0.03,2021-03-23
080662,350000,5,498500,1.42,1.43,1.42,1.43,-0.03,2021-03-23
080663,40000,7,39950,1.09,1.09,0.93,0.93,-0.01,2021-03-23
080664,34000,3,36630,1.08,1.08,1.05,1.05,-0.05,2021-03-23
080665,26000,2,75980,2.91,2.93,2.91,2.93,-0.08,2021-03-23
080666,503000,9,688380,1.39,1.39,1.36,1.36,-0.04,2021-03-23
080667,5000,1,7000,1.4,1.4,1.4,1.4,-0.02,2021-03-23
080668,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080669,6000,1,10560,1.76,1.76,1.76,1.76,0.03,2021-03-23
080670,7000,1,9590,1.37,1.37,1.37,1.37,-0.04,2021-03-23
080671,986000,7,858080,0.88,0.88,0.86,0.86,-0.02,2021-03-23
080672,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080673,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080674,809000,15,613540,0.75,0.78,0.75,0.76,0.03,2021-03-23
080675,200000,3,158000,0.79,0.79,0.79,0.79,0.0,2021-03-23
080676,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080677,901000,56,1636370,1.81,1.93,1.65,1.69,0.02,2021-03-23
080678,430000,21,623480,1.47,1.54,1.35,1.35,0.0,2021-03-23
080679,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080680,370000,12,140400,0.39,0.39,0.36,0.37,-0.02,2021-03-23
080681,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080682,124000,14,94640,0.79,0.79,0.72,0.73,-0.1,2021-03-23
080683,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080684,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080685,273000,18,529410,1.97,2.05,1.61,1.61,-0.22,2021-03-23
080686,3949000,331,5566500,1.78,1.8,1.15,1.16,-0.43,2021-03-23
080687,29000,3,31030,1.09,1.09,1.05,1.05,-0.04,2021-03-23
080688,37000,4,46480,1.34,1.34,0.92,0.92,-1.28,2021-03-23
080689,363000,15,898800,2.8,2.8,2.15,2.15,-0.5,2021-03-23
080690,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080691,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080692,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080693,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080694,344000,32,454240,1.35,1.37,1.02,1.07,-0.29,2021-03-23
080695,63000,2,83050,1.25,1.35,1.25,1.35,0.14,2021-03-23
080696,151000,12,217760,1.48,1.49,1.38,1.38,0.03,2021-03-23
080697,30000,6,90360,3.19,3.19,2.91,2.92,-0.24,2021-03-23
080698,20000,1,47800,2.39,2.39,2.39,2.39,-1.2,2021-03-23
080699,75000,8,214150,2.9,2.95,2.71,2.71,-0.16,2021-03-23
080700,20000,5,53920,2.71,2.71,2.67,2.67,0.11,2021-03-23
080701,71000,6,68990,0.99,0.99,0.96,0.96,-0.05,2021-03-23
080702,419000,27,693280,1.65,1.76,1.61,1.61,0.08,2021-03-23
080703,32000,3,143070,4.44,4.49,4.44,4.49,0.11,2021-03-23
080704,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080705,70000,4,25200,0.38,0.38,0.35,0.35,-0.04,2021-03-23
080706,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080707,5000,2,8370,1.65,1.69,1.65,1.69,-0.19,2021-03-23
080708,61000,3,79910,1.31,1.31,1.31,1.31,0.01,2021-03-23
080709,196000,21,572290,2.91,3.04,2.76,2.96,0.06,2021-03-23
080710,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080711,130000,10,255020,1.92,2.01,1.82,1.82,-0.01,2021-03-23
080712,102000,14,148990,1.5,1.53,1.4,1.4,-0.01,2021-03-23
080713,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080714,227000,35,448920,2.0,2.0,1.96,1.98,-0.01,2021-03-23
080715,176000,32,398000,2.28,2.28,2.25,2.27,-0.01,2021-03-23
080716,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080717,45000,2,111000,2.49,2.49,2.46,2.46,-0.11,2021-03-23
080718,300000,7,337800,1.13,1.13,1.12,1.13,-0.08,2021-03-23
080719,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080720,135000,4,418000,3.03,3.15,3.03,3.15,0.39,2021-03-23
080721,481000,14,1523850,3.05,3.24,2.94,2.94,0.12,2021-03-23
080722,38000,4,142170,3.65,3.78,3.65,3.78,0.41,2021-03-23
080723,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080724,172000,11,192740,1.08,1.17,1.08,1.13,0.15,2021-03-23
080725,24000,3,59500,2.52,2.52,2.43,2.43,-0.29,2021-03-23
080726,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080727,255000,20,976550,4.0,4.34,3.6,3.73,0.01,2021-03-23
080728,297000,54,308430,1.09,1.11,1.0,1.05,0.01,2021-03-23
080729,78000,2,49420,0.64,0.64,0.62,0.62,-0.04,2021-03-23
080730,20000,1,12200,0.61,0.61,0.61,0.61,0.05,2021-03-23
080731,90000,2,59800,0.67,0.67,0.62,0.62,0.03,2021-03-23
080732,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080733,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080734,10000,1,13300,1.33,1.33,1.33,1.33,0.0,2021-03-23
080735,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080736,31000,2,22340,0.74,0.74,0.72,0.72,0.0,2021-03-23
080737,38000,13,333550,8.45,9.75,8.45,8.45,0.65,2021-03-23
080738,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080739,5751000,131,19419570,4.25,4.74,2.89,2.97,-1.51,2021-03-23
080740,78000,11,91640,1.31,1.31,1.01,1.01,-0.38,2021-03-23
080741,110000,3,196800,1.83,1.83,1.78,1.79,-0.44,2021-03-23
080742,750000,19,936270,1.35,1.35,1.07,1.09,-0.15,2021-03-23
080743,106000,3,104060,1.02,1.02,0.98,0.99,0.0,2021-03-23
080744,371000,19,758970,2.15,2.15,1.97,1.98,-0.12,2021-03-23
080745,168000,14,219430,1.27,1.36,1.21,1.21,0.04,2021-03-23
080746,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080747,3211000,75,8108250,3.0,3.0,2.13,2.17,-0.63,2021-03-23
080748,1360000,27,5509810,5.3,5.35,3.55,3.55,-1.26,2021-03-23
080749,76000,6,75400,1.0,1.0,0.99,0.99,-0.15,2021-03-23
080750,605000,5,558450,0.92,0.95,0.88,0.88,0.0,2021-03-23
080751,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080752,4000,2,4680,1.2,1.2,1.14,1.14,0.0,2021-03-23
080753,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080754,339000,9,312000,0.94,0.95,0.84,0.84,-0.06,2021-03-23
080755,164000,7,292160,1.75,1.83,1.75,1.77,0.0,2021-03-23
080756,146000,4,154770,1.06,1.07,1.06,1.06,0.05,2021-03-23
080757,142000,9,144920,1.02,1.04,0.98,1.04,0.05,2021-03-23
080758,51000,4,75690,1.46,1.54,1.46,1.54,0.03,2021-03-23
080759,2303000,132,3612110,1.39,1.67,1.39,1.67,0.29,2021-03-23
080760,513000,5,543780,1.07,1.07,1.04,1.06,0.04,2021-03-23
080761,35000,4,39040,1.1,1.14,1.1,1.1,0.04,2021-03-23
080762,2000,1,2600,1.3,1.3,1.3,1.3,-0.96,2021-03-23
080763,7000,2,6680,0.94,0.96,0.94,0.96,0.09,2021-03-23
080764,4000,3,5220,1.3,1.31,1.3,1.31,0.17,2021-03-23
080765,20000,1,16600,0.83,0.83,0.83,0.83,0.0,2021-03-23
080766,118000,15,351760,3.08,3.08,2.93,3.0,-0.07,2021-03-23
080767,2000,1,9380,4.69,4.69,4.69,4.69,-0.41,2021-03-23
080768,606000,37,1564400,3.02,3.04,2.11,2.12,-0.62,2021-03-23
080769,765000,43,1776050,2.97,2.97,2.12,2.12,-0.6,2021-03-23
080770,30000,3,29040,1.0,1.0,0.94,0.94,-0.18,2021-03-23
080771,103000,9,94780,0.96,0.96,0.79,0.88,-0.1,2021-03-23
080772,851000,20,931990,1.13,1.14,0.94,0.94,-0.14,2021-03-23
080773,16000,1,24160,1.51,1.51,1.51,1.51,0.08,2021-03-23
080774,135000,8,211300,1.56,1.57,1.56,1.56,-0.04,2021-03-23
080775,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080776,416000,14,772800,1.9,1.9,1.73,1.73,-0.01,2021-03-23
080777,222000,11,269290,1.28,1.28,1.17,1.18,-0.07,2021-03-23
080778,93000,5,163410,1.79,1.79,1.61,1.61,-0.23,2021-03-23
080779,15000,2,15750,1.05,1.05,1.05,1.05,-0.05,2021-03-23
080780,159000,14,348350,2.21,2.23,2.16,2.23,0.03,2021-03-23
080781,1093000,5,534770,0.49,0.49,0.48,0.49,0.02,2021-03-23
080782,25000,3,16960,0.67,0.69,0.67,0.68,-0.06,2021-03-23
080783,1258000,37,1561630,1.72,1.72,1.01,1.08,-0.42,2021-03-23
080784,20000,2,76800,3.92,3.92,3.76,3.76,0.0,2021-03-23
080785,15000,2,14400,0.96,0.96,0.96,0.96,-0.1,2021-03-23
080786,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080787,189000,7,203710,1.08,1.09,1.03,1.09,0.06,2021-03-23
080788,193000,20,231610,1.23,1.23,1.17,1.17,-0.03,2021-03-23
080789,20000,2,28600,1.43,1.43,1.43,1.43,0.0,2021-03-23
080790,49000,1,48020,0.98,0.98,0.98,0.98,0.0,2021-03-23
080791,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080792,8000,1,13600,1.7,1.7,1.7,1.7,0.01,2021-03-23
080793,170000,4,267100,1.56,1.59,1.56,1.59,0.0,2021-03-23
080794,56000,1,58800,1.05,1.05,1.05,1.05,0.0,2021-03-23
080795,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080796,10000,1,80500,8.05,8.05,8.05,8.05,1.25,2021-03-23
080797,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080798,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080799,8000,2,33600,4.2,4.2,4.2,4.2,0.32,2021-03-23
080800,29000,4,51900,1.79,1.8,1.7,1.7,-0.01,2021-03-23
080801,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080802,10000,3,40630,4.07,4.07,4.05,4.06,-0.03,2021-03-23
080803,73000,11,175290,2.41,2.46,1.74,1.81,-0.53,2021-03-23
080804,709000,44,1799500,2.63,2.79,1.97,1.97,-0.52,2021-03-23
080805,408000,36,505500,1.45,1.51,1.05,1.07,-0.29,2021-03-23
080806,20000,1,10600,0.53,0.53,0.53,0.53,-0.11,2021-03-23
080807,76000,2,45700,0.61,0.61,0.6,0.6,-0.11,2021-03-23
080808,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080809,475000,84,1522710,3.3,3.55,2.94,3.05,0.04,2021-03-23
080810,191000,21,281470,1.46,1.54,1.31,1.32,-0.01,2021-03-23
080811,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080812,53000,13,87270,1.72,1.72,1.58,1.61,-0.08,2021-03-23
080813,212000,4,267440,1.27,1.27,1.25,1.25,-0.04,2021-03-23
080814,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080815,11000,2,10780,0.98,0.98,0.98,0.98,0.0,2021-03-23
080816,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080817,260000,23,1099590,4.32,4.41,4.08,4.11,-0.11,2021-03-23
080818,17000,1,13940,0.82,0.82,0.82,0.82,0.05,2021-03-23
080819,21000,2,13340,0.63,0.64,0.63,0.64,-0.02,2021-03-23
080820,106000,2,77530,0.78,0.78,0.73,0.73,0.0,2021-03-23
080821,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080822,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080823,363000,13,311400,0.89,0.89,0.77,0.85,0.01,2021-03-23
080824,442000,8,971270,2.21,2.29,2.09,2.09,-0.05,2021-03-23
080825,441000,18,853220,1.91,2.02,1.85,2.02,0.21,2021-03-23
080826,596000,29,828560,1.88,1.88,1.06,1.1,-0.6,2021-03-23
080827,37000,8,19530,0.53,0.53,0.5,0.5,-0.13,2021-03-23
080828,89000,5,55590,0.57,0.64,0.57,0.58,-0.16,2021-03-23
080829,10000,1,8300,0.83,0.83,0.83,0.83,0.0,2021-03-23
080830,676000,16,881680,1.22,1.43,1.22,1.41,0.08,2021-03-23
080831,2872000,100,3678600,1.28,1.45,1.11,1.17,-0.05,2021-03-23
080832,150000,2,159000,1.06,1.06,1.06,1.06,-0.08,2021-03-23
080833,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080834,185000,7,88500,0.5,0.5,0.44,0.44,-0.01,2021-03-23
080835,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080836,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080837,14000,1,21280,1.52,1.52,1.52,1.52,0.05,2021-03-23
080838,13000,2,16610,1.27,1.29,1.27,1.29,0.03,2021-03-23
080839,126000,5,120570,0.97,0.97,0.89,0.89,-0.1,2021-03-23
080840,55000,2,33600,0.61,0.62,0.61,0.62,0.0,2021-03-23
080841,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080842,53000,2,103940,2.02,2.02,1.94,1.94,0.14,2021-03-23
080843,493000,52,597220,1.58,1.58,0.93,0.93,-0.51,2021-03-23
080844,454000,17,1072100,2.74,2.74,1.94,1.94,-1.3,2021-03-23
080845,425000,66,978440,2.78,2.78,2.06,2.06,-0.64,2021-03-23
080846,68000,7,65120,0.97,0.97,0.93,0.94,0.0,2021-03-23
080847,120000,6,138240,1.19,1.19,0.93,0.99,-0.17,2021-03-23
080848,17000,1,27200,1.6,1.6,1.6,1.6,0.15,2021-03-23
080849,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080850,35000,3,35390,1.01,1.03,1.01,1.03,0.01,2021-03-23
080851,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080852,10000,1,15100,1.51,1.51,1.51,1.51,0.0,2021-03-23
080853,4000,2,3800,0.98,0.98,0.92,0.92,-0.08,2021-03-23
080854,132000,7,228100,1.77,1.77,1.7,1.76,-0.04,2021-03-23
080855,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080856,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080857,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080858,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080859,1000,1,430,0.43,0.43,0.43,0.43,0.02,2021-03-23
080860,18000,1,10440,0.58,0.58,0.58,0.58,0.06,2021-03-23
080861,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080862,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080863,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080864,15000,2,31200,2.07,2.1,2.07,2.1,0.15,2021-03-23
080865,108000,14,309810,2.83,2.99,2.8,2.86,0.1,2021-03-23
080866,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080867,115000,4,131650,1.19,1.19,1.14,1.14,-0.01,2021-03-23
080868,33000,3,21040,0.64,0.64,0.63,0.63,-0.04,2021-03-23
080869,13000,2,7150,0.55,0.55,0.55,0.55,0.01,2021-03-23
080870,424000,5,273620,0.65,0.68,0.63,0.64,0.03,2021-03-23
080871,159000,3,156400,0.99,0.99,0.98,0.98,-0.07,2021-03-23
080872,544000,24,353440,0.79,0.79,0.61,0.62,-0.05,2021-03-23
080873,2029000,24,1821910,0.94,0.97,0.83,0.83,-0.11,2021-03-23
080874,155000,4,119330,0.78,0.78,0.74,0.74,0.03,2021-03-23
080875,10000,1,4300,0.43,0.43,0.43,0.43,0.0,2021-03-23
080876,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080877,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080878,168000,9,104660,0.63,0.63,0.62,0.62,0.05,2021-03-23
080879,1000,1,1940,1.94,1.94,1.94,1.94,0.08,2021-03-23
080880,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080881,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080882,188000,7,144290,0.77,0.79,0.75,0.75,0.05,2021-03-23
080883,140000,12,75820,0.65,0.65,0.5,0.56,-0.01,2021-03-23
080884,187000,10,234020,1.41,1.45,1.0,1.0,-0.26,2021-03-23
080885,361000,9,404690,1.3,1.33,0.9,1.03,-0.18,2021-03-23
080886,73000,5,24170,0.36,0.36,0.29,0.29,-0.06,2021-03-23
080887,1464000,29,300540,0.21,0.22,0.19,0.19,-0.02,2021-03-23
080888,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080889,193000,18,153730,0.79,0.82,0.75,0.82,0.04,2021-03-23
080890,396000,39,528870,1.4,1.43,1.22,1.27,-0.06,2021-03-23
080891,658000,33,730480,1.12,1.21,1.0,1.03,-0.18,2021-03-23
080892,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080893,10000,1,21900,2.19,2.19,2.19,2.19,0.06,2021-03-23
080894,1055000,23,1217000,1.16,1.18,1.13,1.17,0.02,2021-03-23
080895,60000,2,73820,1.23,1.25,1.23,1.25,0.0,2021-03-23
080896,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080897,357000,19,484450,1.6,1.6,1.12,1.16,-0.29,2021-03-23
080898,373000,25,931110,2.9,2.9,2.02,2.11,-0.51,2021-03-23
080899,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080900,68000,8,75090,1.12,1.12,1.08,1.08,0.0,2021-03-23
080901,352000,25,410300,1.15,1.19,1.15,1.18,0.04,2021-03-23
080902,570000,37,708140,1.24,1.26,0.92,0.92,-0.34,2021-03-23
080903,15000,2,6650,0.45,0.45,0.44,0.44,-0.01,2021-03-23
080904,91000,7,118160,1.27,1.31,1.26,1.29,0.06,2021-03-23
080905,136000,14,184210,1.35,1.36,1.34,1.35,0.0,2021-03-23
080906,696000,35,1569380,2.28,2.33,2.21,2.21,0.04,2021-03-23
080907,18000,2,26040,1.5,1.5,1.44,1.44,0.0,2021-03-23
080908,607000,21,306170,0.48,0.55,0.46,0.5,0.01,2021-03-23
080909,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-23
080910,16000,2,15460,0.97,0.97,0.96,0.96,-0.11,2021-03-23
080911,45000,2,29250,0.65,0.65,0.65,0.65,0.0,2021-03-23
080912,2010000,112,3309160,1.91,1.99,1.49,1.53,-0.32,2021-03-23
080913,305000,24,557390,2.03,2.03,1.58,1.58,-0.32,2021-03-23
080914,4173000,122,6283490,1.77,1.77,1.26,1.75,-0.02,2021-03-23
